timestamp,token_id,symbol,activation_strength,usage_count,cluster_stability,cross_modal_strength,stage,associated_tokens
2026-08-22 21:56:38,51,"ph_3_8",0.617498,1,0.642857,0,3,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:38,64,"ph_0_15",0.0183121,1,0.583333,0,3,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:38,22,"ph_2_3",0.627188,1,0.6875,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:38,37,"ph_0_4",0.520545,1,0.6875,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:38,50,"ph_2_8",0.668822,1,0.791667,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:38,63,"ph_0_11",0.449034,1,0.722222,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;book;toy;cup"
2026-08-22 21:56:39,21,"ph_1_3",0.918765,1,0.821429,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,33,"gaga",0.0306001,2,0.820495,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,49,"ph_1_8",0.304851,1,0.6875,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,62,"hi",0.0324201,2,0.6875,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,19,"mama",1,1,0.791667,0.256211,4,"look;ph_0_0;ph_1_0;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,31,"ph_3_2",0.382182,1,0.791667,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,47,"ball",1,1,0.583333,0.267506,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,60,"papa",0.0343707,2,0.6875,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,17,"ph_1_0",0.298016,1,0.772727,0,4,"look;ph_0_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,29,"ph_1_2",0.534024,1,0.722222,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,45,"ph_1_6",0.757869,1,0.6875,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,58,"ph_2_10",0.880002,1,0.722222,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,68,"like",0.0376016,1,0.2,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,27,"ph_2_0",0.786435,1,0.791667,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,40,"ph_3_4",0.218298,1,0.791667,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,56,"ph_0_10",0.341369,1,0.642857,0,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,66,"toy",0.994559,1,0.583333,0.268958,4,"look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;cup"
2026-08-22 21:56:39,23,"ph_3_3",0.0974328,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,38,"ph_1_4",0.0710369,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,51,"ph_3_8",0.617498,1,0.6875,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,64,"ph_0_15",0.0183121,1,0.642857,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,21,"ph_1_3",0.918765,1,0.833333,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,33,"gaga",0.0306001,2,0.832469,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,49,"ph_1_8",0.304851,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,62,"hi",0.0324201,2,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,18,"ba",0,1,0.718285,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,30,"ph_2_2",0.745486,1,0.6875,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,46,"ph_2_6",0.892988,1,0.6875,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,59,"ph_3_10",0.371964,1,0.6875,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,69,"help",0.0376016,1,0.2,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,27,"ph_2_0",0.786435,1,0.807692,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,40,"ph_3_4",0.218298,1,0.807692,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,56,"ph_0_10",0.341369,1,0.6875,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,66,"toy",0.994559,1,0.642857,0.268958,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;cup"
2026-08-22 21:56:39,22,"ph_2_3",0.627188,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,37,"ph_0_4",0.520545,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,50,"ph_2_8",0.668822,1,0.807692,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,63,"ph_0_11",0.449034,1,0.75,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;book;toy;cup"
2026-08-22 21:56:39,19,"mama",1,1,0.807692,0.256211,4,"<SELF>;look;ph_0_0;ph_1_0;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,31,"ph_3_2",0.382182,1,0.807692,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,47,"ball",1,1,0.642857,0.267506,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,60,"papa",0.0343707,2,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,16,"ph_0_0",0.967547,1,0.764073,0,4,"<SELF>;look;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,28,"ph_0_2",0.0549895,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,44,"ph_0_6",0.0318073,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_1_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
2026-08-22 21:56:39,57,"ph_1_10",0.963858,1,0.722222,0,4,"<SELF>;look;ph_0_0;ph_1_0;mama;ph_0_3;ph_1_3;ph_2_3;ph_4_3;ph_2_0;ph_1_2;ph_2_2;ph_3_2;ph_4_2;babble_d_3;ph_0_4;ph_3_4;babble_o_6;babble_m_6;ph_1_6;ph_2_6;ball;ph_0_8;ph_1_8;ph_2_8;ph_3_8;ph_4_8;babble_p_9;ph_0_10;ph_2_10;ph_3_10;ph_0_7;ph_0_11;book;toy;cup"
